method,mean_initial,sd_initial,mean_vi,sd_vi,elbo,vi_stepsched
SVI,15.015360547174904,4.436895194142504,-30.00837951261972,2.982868939788983,-1.8884960844527328,15
SVI,20.456373494239852,4.802037307611007,9.64326190897687,15.728952400114279,-5.154359180431151,15
SVI,-7.374910495739827,2.6908875023822563,-13.37718684341009,14.620451892990374,-5.348430901157661,15
SVI,13.627709165603786,3.4409980932793367,11.271803143198898,15.173587054703098,-5.133617216316477,15
SVI,8.142815203449937,0.5247919694401363,29.981629460011963,3.0073961669563607,-1.87615234638539,15
SVI,14.545479366253476,1.2000949951599906,21.895710866606937,11.196169768781182,-5.144357559722217,15
SVI,32.790675273232644,3.90656522659607,29.990902020925724,2.993145983535573,-1.9302705170204408,15
SVI,-49.22293878592168,4.2437378141531585,0.9482919098492774,17.319860419858692,-4.790533194362904,15
SVI,-6.3805966741197535,2.4782234097211924,-11.9765637672962,15.111207737849359,-5.300990021810547,15
SVI,-14.942121301054144,2.3930414774346365,-30.005941212406704,2.992553748698669,-1.932142419826783,15
SVI,-47.27827645207372,3.1958283111431314,-14.686716534406271,14.239385570175275,-4.99985290227147,15
SVI,-0.2836601877931777,3.7337402314598696,-6.953407443501745,16.157609699319416,-5.264563231652,15
SVI,-46.56523384307887,1.4333378868243265,6.729656805570496,16.17721234501566,-5.027939270725635,15
SVI,15.169352460981578,0.7594048889694961,0.7401576071871866,16.45161000648733,-4.965353371489807,15
SVI,36.694157308436324,1.749075194139008,-0.08543187124534632,17.502719839220962,-5.161452879261199,15
SVI,-21.865172155300915,0.5113841439279105,-30.00625032754169,3.0055750641114685,-1.922438281549843,15
SVI,-30.35193862813909,0.6699979848857281,-30.006183792991617,2.994194434257589,-1.873924489013946,15
SVI,-40.58058807134904,0.604143004342998,-5.852068858330094,16.519485614881557,-5.193965320709603,15
SVI,-41.479857541151425,1.2163521291874275,-4.847868226918451,16.606495174409353,-5.0180455725196875,15
SVI,-35.010958353957164,1.6078214535628743,-8.644395882165492,15.699374809329326,-5.168637240354723,15
SVI,-17.078785661887576,1.4401764651530646,-30.00216547524621,3.0036782757283738,-1.9123380979048283,15
SVI,31.450568060243157,1.3392655595135765,7.211290812754439,16.096129880517807,-5.193952289639095,15
SVI,40.457231602116636,0.5135486602176261,-1.3039759745346253,17.716206466589703,-5.092223359387703,15
SVI,32.27950380706107,1.0002243039946654,30.00734685171889,2.9972610592530833,-1.9098522006163532,15
SVI,-5.985966837260048,0.5484942064277961,8.372226793371224,15.619670811102274,-5.231334342166834,15
SVI,41.750585203819156,4.512450821567888,29.985780239117645,3.013414131556166,-1.9275950487877913,15
SVI,-2.4456869042285945,3.9692391874956066,-30.0054949127016,3.007397367492719,-1.923923052594544,15
SVI,-48.950886624595775,0.9043449967946658,-29.987608903361966,2.9855198851340505,-1.874804854019652,15
SVI,-28.12367037222902,4.804645587858851,-7.518049930638239,16.164121389042656,-4.960353807919066,15
SVI,-5.7972169890263325,4.075465822721971,-29.98752423628105,3.0035492808934743,-1.916653094509111,15
SVI,5.002633994260752,1.6995002187956485,30.00780526399442,2.999048713648783,-1.9660632359502372,15
SVI,39.784905200008936,1.8548484537229453,-29.993752413989913,3.004490099759669,-1.8790211940912807,15
SVI,-29.07192003741353,4.243788786892615,29.973374092915222,2.99886987636965,-1.8926186759446173,15
SVI,29.053981961259844,1.155943810314979,30.012295175119934,3.003208676401026,-1.9389535398707638,15
SVI,16.351296462859874,3.4053511548035584,-10.631640794340402,15.351271589121,-5.449002794325317,15
SVI,-28.26311538913554,3.0451988247948623,-30.01382633659894,2.9974006620022005,-1.8774094317520031,15
SVI,40.141467373727615,0.8847128150522281,-10.761622898713403,15.166227710872258,-5.389330758532452,15
SVI,26.618719964666425,1.6101656191799112,9.014488619207025,15.47758258761449,-5.5493221071757475,15
SVI,10.227445328471044,4.523777478985713,7.849488807101382,15.69025397945346,-5.3733101701703205,15
SVI,19.207809447384676,3.0151800641283337,30.00144326123369,2.993120270801772,-1.8751898055563747,15
SVI,41.43565883434975,2.0489002992784733,29.952751123994975,3.003816105307838,-1.9315180167856845,15
SVI,-17.123220890622814,4.467890650807012,-3.883910271782083,16.84562778190878,-5.2238963032279395,15
SVI,-26.833171490770887,3.4235664243819377,3.262616613364055,17.42654889242217,-5.039683329126502,15
SVI,-40.49291850443512,2.5439827821500627,-27.290866855129416,5.857598658937795,-2.8213977181833916,15
SVI,-5.945169453940392,0.7414901016311453,-0.9439114960800139,16.86474242309357,-4.97324666516849,15
SVI,-8.417032577843775,0.8742269957066722,30.0053078956892,3.000534177967714,-1.8926570840968537,15
SVI,-7.075112381400727,2.0119549058884614,29.995981804674088,3.0144312404379745,-1.9055660675688424,15
SVI,39.53095289297679,1.5895913267198212,8.288495951468082,15.852289103843919,-5.0135796121526415,15
SVI,-27.438716781813607,4.432108611258453,2.5745228452077322,17.023902593800425,-4.824645957281662,15
SVI,2.249778908223288,3.2802388508402585,-16.258865544501177,13.726158911230872,-5.49327008180412,15
SVI,-35.836973092325934,1.0245056680434674,-30.007553245823978,3.000714438308775,-1.8896633980564417,15
SVI,39.42270729756151,0.8533778872514546,-29.992813528644184,2.9856793220436657,-1.9029149450534697,15
SVI,-37.92127180191165,0.8627168270255688,1.4409367453943953,17.331708392066677,-4.771732204433573,15
SVI,0.6939186284677712,0.8036489974024438,-0.012884662233977747,1.9855028519003723,-0.34701200740962124,15
SVI,22.42284031338252,1.3135888491678065,30.021350458913297,3.0014455119420007,-1.900456761153217,15
SVI,43.28623983878219,1.7045270804218675,3.038526905447403,17.507468557911974,-4.981849215308567,15
SVI,-20.670470945121263,4.321194471994656,2.6866128260696436,17.45962410057891,-5.020472378891001,15
SVI,-2.241144198471101,1.0687119630350843,29.947895479752102,3.0003634760195923,-1.8955256634261755,15
SVI,45.128445432122625,0.93255445259684,29.994101320341326,3.0207545697319116,-1.947392283913275,15
