method,mean_initial,sd_initial,mean_vi,sd_vi,elbo,vi_stepsched
CSVI,0.0033876251999644435,1.0,0.0020173852754426006,2.0014503602049856,-0.36878114094767467,6
CSVI,0.0017261134365096744,1.0,-0.005232211042457413,1.9973437321508292,-0.34602788399597895,6
CSVI,0.004359640208119287,1.0,-0.01868067397025584,1.9971928863782165,-0.32832953609286886,6
CSVI,-0.0024943368970868607,1.0,-0.007188099177216147,1.9973739574860099,-0.34248281192597263,6
CSVI,-0.0014436797743621187,1.0,-0.0024975653028696306,2.0031182904554075,-0.35410452978510154,6
CSVI,0.0012898400368633145,1.0,-0.008097649581671966,2.0037441756893384,-0.3608306513850148,6
CSVI,-0.0018530530833147801,1.0,0.0008127869602063548,2.0017480506774694,-0.3820279448045252,6
CSVI,0.0031828241389975317,1.0,0.006172788317045857,1.9979880118752118,-0.3496969342569374,6
CSVI,-0.005162269509738414,1.0,-0.002898196929734795,1.9981902513329153,-0.33013415238242105,6
CSVI,-0.0013803836975008778,1.0,-0.01961777513639253,2.002677601031365,-0.38869055354916826,6
CSVI,-0.003217465819615877,1.0,0.004454684854819971,2.003591712647379,-0.36901010807347623,6
CSVI,0.005028880859429897,1.0,-0.0006188675280692803,2.000477861871058,-0.3649712155737115,6
CSVI,-0.17783470468312526,1.0,0.013902938108613757,2.0058745372613656,-0.4005272588711337,6
CSVI,0.0016219488933485395,1.0,0.0035821178648195906,1.9975375320620807,-0.3604360879533197,6
CSVI,-0.0012227292912050296,1.0,-0.00276612428363075,2.004324379160628,-0.36095126114176246,6
CSVI,0.03911166846643679,1.0,-0.0010690931927867355,1.9999618163839346,-0.3569369298000158,6
CSVI,0.0016724958853746087,1.0,0.0007465265189608627,2.0024944305171406,-0.37942055118181406,6
CSVI,-0.022703298783745524,1.0,-0.0037813150815683054,2.006669087884707,-0.3861777247532947,6
CSVI,0.0006161043789294062,1.0,-0.004367007992817311,1.9938644357288737,-0.3191209887225863,6
CSVI,0.3282905953428287,1.0,0.005561667137386252,1.997466262618734,-0.3764806480058729,6
CSVI,-0.005594189429587957,1.0,-0.0007834034247451812,2.0049572424056805,-0.3594242665090426,6
CSVI,-0.0014867867865146734,1.0,-0.005725233138624942,1.9980081452638607,-0.3597528856718326,6
CSVI,0.0021044123806027056,1.0,-0.004406482414461477,1.9940731261241231,-0.32774831261447934,6
CSVI,0.0014930891377231668,1.0,-0.0038445792997215665,2.0081304869942196,-0.31723902031260476,6
CSVI,0.002571128787902642,1.0,0.0110851302831497,2.0015559428381406,-0.36350729702374673,6
CSVI,0.0012633168697866624,1.0,0.0027558381250684773,2.007942000529185,-0.36251624829241624,6
CSVI,0.0026398009714012145,1.0,-0.004023931465083345,1.9939813777056676,-0.3622595496188694,6
CSVI,-0.0023456623547637827,1.0,-0.0025487370745931022,2.0055553067812917,-0.39414495206341416,6
CSVI,0.02203867608730067,1.0,-0.002410979307247382,2.0062822342569957,-0.33574998827687796,6
CSVI,0.0013278475610086788,1.0,0.0003862593911780114,2.0027176365441943,-0.37910954351805204,6
CSVI,2.04591705373927e-06,1.0,-0.001429013660736004,1.9987781260434816,-0.35199440036831975,6
CSVI,0.000744959652086874,1.0,-0.005348040904204554,2.0100153922566886,-0.344559836085383,6
CSVI,0.001641953594464933,1.0,-0.007447008605710322,1.9991849727407143,-0.34680566748755925,6
CSVI,0.06846910707722276,1.0,-0.0004130322082146668,1.993121315724717,-0.35604884905360645,6
CSVI,0.00021700186026796665,1.0,0.01228920532582956,2.0000836416968193,-0.3511012890121985,6
CSVI,-0.0022836804574952944,1.0,0.005325773258193195,1.9989377765468197,-0.3606601147251305,6
CSVI,0.002801559890872904,1.0,0.011327834957329164,2.004209970869397,-0.3698033528788054,6
CSVI,0.0004685692816629332,1.0,0.010777486175127549,1.9949205532903878,-0.3534798155957368,6
CSVI,0.02417690869740994,1.0,-0.007897393503527871,2.0004794085035136,-0.3089893820577849,6
CSVI,-0.0007514471365089051,1.0,0.00654206271906242,1.9944905431524618,-0.3616049452931951,6
CSVI,-0.00350268952868502,1.0,-0.0030298210653174527,1.9959190215810003,-0.3720551208512668,6
CSVI,-0.035605258558510766,1.0,0.003489843193487204,2.001874180784622,-0.371885930435774,6
CSVI,-0.06142583081156961,1.0,-0.00019836187606083405,1.9946291984214364,-0.33055085176823606,6
CSVI,0.8289715917368923,1.0,-0.0016214906607189795,1.996972716289689,-0.3420884774827271,6
CSVI,0.0059392242868154775,1.0,-0.010435623933054574,2.0049257059003565,-0.38294749871220324,6
CSVI,-0.0032781757926572358,1.0,-0.0025390391497143176,1.9874920090286186,-0.3516726679339821,6
CSVI,0.02304876390553865,1.0,0.004140013434983795,2.0010663590179005,-0.332973612184551,6
CSVI,0.004317287438847045,1.0,-0.0009730105343363255,2.0004669721855612,-0.3466338721911586,6
CSVI,9.850435253287087e-05,1.0,0.00775915218110582,1.9995688409166426,-0.3178453424900969,6
CSVI,0.001852980430655032,1.0,0.004284940144099503,2.0017594851850014,-0.3432606107572682,6
CSVI,-0.021732885119083577,1.0,0.006769615060138133,2.000726698733283,-0.35856177265193967,6
CSVI,-0.008718453077189532,1.0,0.0036058180600879205,1.9978267136472414,-0.3174242025115084,6
CSVI,-0.0017366363155859425,1.0,0.004210534224517168,1.9936554219661922,-0.3600366345908186,6
CSVI,0.019116941148033452,1.0,-0.0010470573368136307,1.9955848587352332,-0.3558740590897793,6
CSVI,0.00038968476709871496,1.0,-0.004191990433070349,2.0052159219813364,-0.3391135530748359,6
CSVI,-0.002567374155694557,1.0,-0.000939639758704171,1.9953444751473741,-0.33470355423731624,6
CSVI,-0.045592641779827116,1.0,-0.007398507114989119,1.9996528087267689,-0.3754462385444004,6
CSVI,-0.004766708334376375,1.0,-0.002233233688361953,2.0045631215922,-0.3301327942830383,6
CSVI,-0.004565504520404985,1.0,-0.0023560008959384133,1.9983625775387264,-0.3944987891748277,6
CSVI,-0.010272847370457786,1.0,0.005821969335772186,1.993587541672673,-0.360560931969367,6
CSVI,0.00287483618309144,1.0,-0.0007879748363312469,1.993824427185837,-0.3425361628855619,6
CSVI,0.001400500675746517,1.0,-0.005939341577995764,2.004093179622142,-0.3434907450610596,6
CSVI,0.0808983666965936,1.0,0.0018743959794922447,1.9964496003650611,-0.34842548310672194,6
CSVI,0.0013646513026734069,1.0,-0.0015210875785174446,2.0083724164584016,-0.3272631159715944,6
CSVI,0.003818794238874079,1.0,-0.0014186115903131401,1.9980183963037021,-0.34007949443211904,6
CSVI,0.0013593137041895006,1.0,0.010146428218308546,1.997503235963154,-0.3532971866353938,6
CSVI,0.00048371613808281534,1.0,-0.0010893213669874668,1.9998224629558936,-0.3712441431786795,6
CSVI,-0.10492449326221882,1.0,-0.0010879893027985203,1.9944489286313867,-0.38074515206384607,6
CSVI,-0.002426757424318485,1.0,0.00011691195851317959,2.005021761190654,-0.3821217606398073,6
CSVI,-0.0007794163071659065,1.0,-0.007371610507812978,2.0019093036731195,-0.37535882301336043,6
CSVI,0.00020594729781846542,1.0,-0.002609808152504378,1.9973494493387693,-0.3664683454791091,6
CSVI,0.004199890418004255,1.0,-5.175522558801358e-05,2.002225671016105,-0.3465165774370229,6
CSVI,0.0041269704546886546,1.0,0.009342670591345548,2.005679709464341,-0.37672203666919923,6
CSVI,3.4878000810334635,1.0,0.001686876946713535,1.9897045136790132,-0.3614786718014873,6
CSVI,-0.003894623711954722,1.0,0.007114450218924642,1.9983965836251685,-0.35866899103674177,6
CSVI,-0.002181374490054923,1.0,0.008500355900119634,1.9999800332610929,-0.3614441620455917,6
CSVI,0.0016717598694179654,1.0,-0.0037058073360540468,1.9938617488278374,-0.3518032657461476,6
CSVI,0.0003666373126555108,1.0,-0.012385304440467147,1.9919400539414471,-0.32188028936990376,6
CSVI,-0.004201297526972612,1.0,-0.009093679479879484,2.0072988773224254,-0.37635065087774544,6
CSVI,-0.0013756931190161382,1.0,-0.002506435936845308,2.0045962785432465,-0.34700488528583406,6
CSVI,-0.03643878694812236,1.0,0.0005344513475452307,1.9941314215574788,-0.3670077681322068,6
CSVI,0.0035559056079352506,1.0,-0.0015142057442460329,1.9979135364867884,-0.33584133788741255,6
CSVI,-0.002635186045805482,1.0,0.00035622589355715253,2.0055016365452984,-0.36068343033741224,6
CSVI,-0.005404113495683154,1.0,-0.00269430225126215,2.0007846537240175,-0.3508542668500074,6
CSVI,-0.005193259500275699,1.0,0.010449524079832889,2.0029895270570024,-0.3868764868515284,6
CSVI,-0.004327525666186694,1.0,0.006755277320648243,2.006768621858376,-0.32341316702147616,6
CSVI,-0.0009071550985649473,1.0,0.0002563678331750664,2.0107891523278436,-0.33962520509927074,6
CSVI,0.0005926959606893532,1.0,0.011976231392025624,2.0003259923882157,-0.3874340535252174,6
CSVI,0.40910381458273104,1.0,0.008782051341627042,1.9980920885800677,-0.36710040896063134,6
CSVI,-0.00025189029280175404,1.0,0.0002949706960534287,2.0030722034371062,-0.34494795534641387,6
CSVI,-0.0026725937018769264,1.0,-0.013108022677027422,2.006584617884463,-0.350436993955066,6
CSVI,0.005333019907658337,1.0,-0.003659125524147412,2.001112785995524,-0.3770536282473995,6
CSVI,0.004274649037105442,1.0,0.0020361213407498213,2.000350706585594,-0.32092266997260976,6
CSVI,-0.000579607355214688,1.0,0.012017580373562715,1.9993745605966942,-0.40849165998859416,6
CSVI,-0.00225129942207935,1.0,-0.010352216957461078,1.9959296776762874,-0.3191965267884007,6
CSVI,0.0003430627073343422,1.0,0.017178622410099827,2.0005196834647374,-0.3225329584996586,6
CSVI,0.11652787601114267,1.0,-0.00787362495426215,1.9982962441339345,-0.2999549805203814,6
CSVI,0.0038792588670726893,1.0,-4.442632756809093e-05,2.002533571157838,-0.35794426313540395,6
CSVI,0.005734645403810301,1.0,-0.0027832822349319795,1.9948355555134585,-0.31329957762316596,6
CSVI,0.002740487807482873,1.0,0.0027556847654081817,1.9919434930695874,-0.33908055613440125,6
