method,mean_initial,sd_initial,mean_vi,sd_vi,elbo,vi_stepsched
SVI_Ind,21.92958537004085,1.0,-8.213403486379923,16.00370516361133,-5.041823435898596,15
SVI_Ind,32.454724414093796,1.0,29.998518066310506,2.9894727372595615,-1.9201539508474421,15
SVI_Ind,-23.933654811416393,1.0,-17.037875584772323,13.460417557868286,-5.234843649854598,15
SVI_Ind,47.293143945434615,1.0,2.77755878732391,17.525726912093717,-5.336465974547593,15
SVI_Ind,-43.1018102310283,1.0,-0.7735079948782468,17.06608268606762,-5.051907478606068,15
SVI_Ind,-49.40677514151638,1.0,-29.993432744922913,3.0024165657562953,-1.8922526847752583,15
SVI_Ind,-7.803715173487103,1.0,30.018671604555895,2.99800426713336,-1.8768680021796413,15
SVI_Ind,-46.73481954211714,1.0,8.827950672458428,15.738897442803879,-5.570204830301173,15
SVI_Ind,41.01280862352185,1.0,6.764567484602917,16.290420240585256,-5.260759729457485,15
SVI_Ind,-2.902105327939564,1.0,30.00230076243469,2.9956831226604486,-1.8968377238099725,15
SVI_Ind,13.984644781868214,1.0,8.089719605475178,15.655301706527906,-5.103430170730556,15
SVI_Ind,48.48824571892269,1.0,-3.7472466033238607,16.495848412523674,-5.077162072014751,15
SVI_Ind,25.984810699517727,1.0,-0.16945871949577654,17.833374662283866,-4.92341808822694,15
SVI_Ind,27.898699393803355,1.0,29.998565495573892,3.0005871385704337,-1.8847544810380512,15
SVI_Ind,-11.800473028237302,1.0,-29.99744636899445,3.0240838782854396,-1.8868705691084524,15
SVI_Ind,-16.61288315693081,1.0,14.348471508514233,14.218316692062027,-5.621553442798012,15
SVI_Ind,10.006300540544599,1.0,12.011647279794479,14.874077772446949,-5.299271796869549,15
SVI_Ind,44.53233653874003,1.0,30.004588127588647,3.0172646580958773,-1.9065243881370155,15
SVI_Ind,6.640996853209014,1.0,11.644530008925468,14.95960909079492,-5.030148311344044,15
SVI_Ind,28.301560827117033,1.0,8.005937216920676,15.794866449167795,-4.7489521179620215,15
SVI_Ind,-22.908422602843824,1.0,-29.980619415509363,2.995507677763527,-1.8948536030545369,15
SVI_Ind,30.525129429247308,1.0,6.552703686063232,16.76935021558413,-5.081300049716472,15
SVI_Ind,-16.76740723955179,1.0,-30.0060318150684,2.9954948155959666,-1.934671123267195,15
SVI_Ind,24.62521947204997,1.0,29.999821791168145,2.9981542072100744,-1.8819393084774587,15
SVI_Ind,10.909743461950006,1.0,-29.999845036962885,3.001517652953934,-1.9268767142936611,15
SVI_Ind,-25.40755493359047,1.0,29.986106453899968,3.007171665337992,-1.9209204281863839,15
SVI_Ind,26.06348308299943,1.0,30.02507886534408,2.9701409108099575,-1.8704663345498465,15
SVI_Ind,18.19453453305898,1.0,-3.335258837978986,16.45699573334781,-4.629491162345415,15
SVI_Ind,7.497320372366367,1.0,8.230157131137265,15.791172661255487,-5.16883721402735,15
SVI_Ind,-15.561330045221045,1.0,-11.280002556204959,15.197294395494227,-5.094816531235923,15
SVI_Ind,-19.64495675676737,1.0,12.1775984152465,14.872399475162313,-5.413487589420724,15
SVI_Ind,11.605319583472404,1.0,-30.003488263503097,3.0093927720755973,-1.9327860681030256,15
SVI_Ind,-37.92071717655775,1.0,-29.95195911583301,3.0058817669064104,-1.8881333146531745,15
SVI_Ind,42.782394226957024,1.0,29.988144104818588,2.9906733777176067,-1.9643536087865838,15
SVI_Ind,-45.771870673943866,1.0,2.5527809018626217,16.788453806973138,-5.041295819227043,15
SVI_Ind,-12.917652678934589,1.0,-30.009096124646366,2.990248306801602,-1.870831882210482,15
SVI_Ind,-22.897275064910808,1.0,18.237996260262822,13.027865641867585,-5.875915533054798,15
SVI_Ind,33.95678065361181,1.0,-12.175671798400208,14.881361102573809,-4.932909675324668,15
SVI_Ind,-49.98938763263028,1.0,29.9988103422525,3.0022731460437306,-1.9257788702987098,15
SVI_Ind,33.83990180305469,1.0,30.011991702858857,2.999839195143119,-1.8974573040409712,15
SVI_Ind,18.02298369310285,1.0,0.6675855719503796,17.665883674286583,-4.808601727536519,15
SVI_Ind,-17.150811030694722,1.0,-30.01150186301104,3.021938428923931,-1.901067460883589,15
SVI_Ind,-5.766275316187742,1.0,-30.01731456537742,2.989816046779901,-1.8949648260518064,15
SVI_Ind,35.06100712463387,1.0,10.402360900109223,15.35482819929286,-4.975267616354422,15
SVI_Ind,-18.011356792996843,1.0,-0.007690329388019294,2.013786065121827,-0.3302086821346837,15
SVI_Ind,14.061640867603895,1.0,1.846232738908046,17.62554777565699,-4.852390138256889,15
SVI_Ind,-4.241854452172311,1.0,-5.097482243113416,16.323340601480993,-5.138040406944342,15
SVI_Ind,-35.06901163226341,1.0,-29.99680662568989,2.99416695398701,-1.8919525036361295,15
SVI_Ind,-25.058459397963187,1.0,17.200038265766636,13.413765265792827,-5.435993468278204,15
SVI_Ind,-29.89503309279822,1.0,-29.980128554334815,2.9970573932572497,-1.85585022264054,15
SVI_Ind,16.954515343616773,1.0,-0.40177425629332236,17.73430615381673,-4.9139122008529075,15
SVI_Ind,-47.58181309922816,1.0,11.57247148873014,15.010867965026904,-5.424943001653304,15
SVI_Ind,-33.4736984099247,1.0,-29.985910790547415,2.9930147909498896,-1.8963659309192273,15
SVI_Ind,-1.205480217874022,1.0,30.00700037690506,3.0014727536975743,-1.9030121212207067,15
SVI_Ind,32.473871685398066,1.0,30.00712134792775,3.0029350050425503,-1.8758565855170053,15
SVI_Ind,-42.21073020503143,1.0,4.253498295182147,16.864014148385028,-5.020572333913663,15
SVI_Ind,-26.931016460104185,1.0,-30.003106017517325,3.0138023837838497,-1.9211857375994184,15
SVI_Ind,-18.938622812492426,1.0,-29.9786061247877,2.9977692452660394,-1.8652863686530017,15
SVI_Ind,27.88576460143624,1.0,30.004543154385896,2.9960943465401315,-1.8970293690651316,15
SVI_Ind,21.21677033906768,1.0,29.995664164504234,3.004027296554466,-1.9140310303006456,15
SVI_Ind,-30.161372938401183,1.0,-29.98293897580453,3.0025829874726067,-1.9121625854264055,15
SVI_Ind,-44.26493532273537,1.0,-29.988947798827397,2.9948950568217216,-1.9472665740639954,15
SVI_Ind,-21.573936166232343,1.0,29.978488686169044,3.006829595032627,-1.9093788997723768,15
SVI_Ind,-42.940681416589634,1.0,29.9879738362279,3.021129051099602,-1.8858459689920606,15
SVI_Ind,4.9323700908728725,1.0,-9.309993904966571,15.442526946805344,-5.292931491884627,15
SVI_Ind,31.467790576172447,1.0,-30.0033411222799,3.004932005696295,-1.882548067826752,15
SVI_Ind,5.643635613149245,1.0,11.14276647560802,15.364140236194677,-5.2181670719569455,15
SVI_Ind,39.20639097412829,1.0,30.015664561166947,3.005620072987286,-1.883311860789234,15
SVI_Ind,-43.002565669623316,1.0,30.015401618781645,3.0026097802487635,-1.91984732228544,15
SVI_Ind,-9.784252501459845,1.0,-5.399375660533978,16.47047824371443,-5.150347532004428,15
SVI_Ind,32.40110901215587,1.0,-17.798907540172703,13.169336021289325,-5.399961591581738,15
