method,mean_initial,sd_initial,mean_vi,sd_vi,elbo,vi_stepsched
SVI_OPT,-0.0011027518906060474,1.0,-0.5310778416256825,16.784834162553803,-5.070453424910346,15
SVI_OPT,-0.0027393329337551593,1.0,-4.161587573758528,16.668548114586734,-5.057006267340949,15
SVI_OPT,-0.0005298629019403015,1.0,-7.651393887836126,15.9128909530254,-5.1804116559665125,15
SVI_OPT,-0.0061098965111351725,1.0,-8.943848207153138,15.819438683358456,-5.334990382258901,15
SVI_OPT,0.0013389114990475493,1.0,-15.021251681973832,14.079094607017652,-5.261886036123995,15
SVI_OPT,-0.0011881524518549966,1.0,-6.735147787590977,15.8835777858409,-5.530910711545123,15
SVI_OPT,0.10745377380569572,1.0,-29.998409265972224,2.986361362031451,-1.8799122637676424,15
SVI_OPT,1.3600855564469756,1.0,29.999054848466262,2.989329455873634,-1.9028974801853025,15
SVI_OPT,-0.00035480229362988824,1.0,29.998322509158594,2.9894745188837173,-1.9354236061221863,15
SVI_OPT,-0.0007266054154031732,1.0,-9.235858819672345,15.534435683177964,-5.0269683612051645,15
SVI_OPT,-0.002414419229853892,1.0,-29.99743210891784,2.999433231856455,-1.8892679682478217,15
SVI_OPT,0.08674217053437237,1.0,-8.625849164386931,15.512683407999027,-5.092602735647247,15
SVI_OPT,0.00044848445777788615,1.0,7.389284308804121,15.758482786728703,-4.943174041096357,15
SVI_OPT,0.002033575678296765,1.0,-1.9944604695314947,16.224237060549026,-5.039898004093061,15
SVI_OPT,0.003458753208860977,1.0,-30.003912984672592,3.007487256180757,-1.8896924456549193,15
SVI_OPT,0.0012032749793163455,1.0,0.010830091295376034,1.998261376346655,-0.3608961528844481,15
SVI_OPT,-0.000925309685602572,1.0,11.163031531176031,15.010476701442988,-5.40397768668373,15
SVI_OPT,0.0030149703266174155,1.0,8.736114362021135,15.544353826265809,-5.321424413004015,15
SVI_OPT,0.0030104143763169306,1.0,-6.552159584621839,15.875695929057672,-5.164353275968889,15
SVI_OPT,-0.0002341192771460916,1.0,11.302380737432951,15.012074856459991,-5.258813570046543,15
SVI_OPT,0.4621683361317625,1.0,-5.318972057500637,16.226537011112995,-5.173067261573332,15
SVI_OPT,-0.004269577915872874,1.0,0.8584791071898209,17.645616560338887,-4.845494730181537,15
SVI_OPT,0.0009846562640774589,1.0,30.01979461640279,2.9992768478392926,-1.8995925941012017,15
SVI_OPT,0.001871822850187097,1.0,-0.012378901334978595,2.017838521630281,-0.38178611174047106,15
SVI_OPT,0.02546280498979802,1.0,-28.964426565328306,3.5482714645783435,-1.9829766028021165,15
SVI_OPT,0.5211408591164907,1.0,2.8549739789541047,16.960608976754187,-5.440862172694622,15
SVI_OPT,-0.0568279488876789,1.0,29.99947920995054,2.99548984533597,-1.9284125417557103,15
SVI_OPT,0.0023459541962129395,1.0,10.108442285100034,15.413906148894903,-5.434423897132004,15
SVI_OPT,-0.40243517474234136,1.0,-1.5716652182812323,16.141553596585688,-5.331257347361016,15
SVI_OPT,-0.011521117517353149,1.0,1.4597989018915294,16.840052054176194,-5.034006523336952,15
SVI_OPT,0.0007148004807628544,1.0,-9.406018525819269,15.759388258277344,-5.144705874305213,15
SVI_OPT,0.0040607775838631096,1.0,9.667067324675255,15.463297212597112,-5.075675925828062,15
SVI_OPT,0.0037225928962127132,1.0,-0.01286835330066379,2.0000261210575005,-0.3777084650451945,15
SVI_OPT,0.03446765283999318,1.0,27.446618883184755,5.645281905714866,-2.8457729409407664,15
SVI_OPT,-0.0006877898168140207,1.0,1.2097751181177356,17.28124562277468,-5.2454954742586235,15
SVI_OPT,0.036932339509418564,1.0,-29.989186172825367,3.0300943950090806,-1.897777889234093,15
SVI_OPT,0.000752643582075696,1.0,-16.538262756341826,13.62895645247197,-5.633494263360581,15
SVI_OPT,0.0037434988207027593,1.0,-1.8513706934488503,17.07126442595825,-4.776119051975536,15
SVI_OPT,0.037031712725682286,1.0,12.192732094052989,14.83420608848945,-5.182965845904501,15
SVI_OPT,0.00043680023875395,1.0,1.4946781137907899,17.18836222456698,-4.855378506735027,15
SVI_OPT,0.4521030934292231,1.0,-6.053233457927159,16.180522663769835,-5.15319129391319,15
SVI_OPT,0.0038986267036711275,1.0,-4.323307360710007,16.506674072786176,-5.133472770035874,15
SVI_OPT,0.000938846277540484,1.0,0.8329791165379486,16.819595519583693,-5.045206828107469,15
SVI_OPT,-0.0077987766003429874,1.0,1.8608965999377542,16.82532233769187,-5.06460214610903,15
SVI_OPT,0.11019016861597067,1.0,-0.006337761007399657,2.0034800268064408,-0.3497579700816953,15
SVI_OPT,-0.004788996574276257,1.0,-4.891711202301191,16.90308171855692,-5.305419885798773,15
SVI_OPT,-0.0004369151942218268,1.0,-0.6049654922771338,16.879265327635007,-5.245056246155356,15
SVI_OPT,0.00917505754259973,1.0,-0.9701562099866913,17.19025751097494,-4.8781237880621,15
SVI_OPT,-0.0014644065847184116,1.0,-0.006189257959218523,2.00122234500737,-0.35909055201059825,15
SVI_OPT,0.0001353750712312895,1.0,-5.788574988466546,16.969184639492617,-5.560920329164068,15
SVI_OPT,0.0005897507329902448,1.0,29.968903078087344,3.009604576798051,-1.912678615807363,15
SVI_OPT,-0.0288810406566926,1.0,-10.22765548417315,15.361345476869225,-5.084260546335576,15
SVI_OPT,0.0034399524198074826,1.0,0.010821900605085364,1.994931464178607,-0.3563968958625958,15
SVI_OPT,-0.0031209394934422325,1.0,3.0579223768081416,17.5256631963734,-4.698631995354802,15
SVI_OPT,-0.010189520177531377,1.0,6.9307215258824915,15.922449632069021,-5.401723535486028,15
SVI_OPT,0.0038982715519940655,1.0,30.002335468304782,3.005117470920784,-1.902219148127882,15
SVI_OPT,-0.0009622961317567273,1.0,-29.98074686406534,2.9983009349554783,-1.8798279035836063,15
SVI_OPT,0.13006864388789804,1.0,-7.501673775690711,16.269974780118947,-5.2377139612714,15
SVI_OPT,-0.0049020004203937685,1.0,12.520884890305437,14.823604537563078,-5.455204141894736,15
SVI_OPT,-0.00033876554979267453,1.0,2.9239378258119473,17.239249909314392,-5.137521033275654,15
SVI_OPT,0.02684624429378465,1.0,30.001650250624802,3.011812104067323,-1.8735448528731111,15
SVI_OPT,-0.10499932385045553,1.0,-30.006047612918703,3.000653946125547,-1.9248367940671613,15
SVI_OPT,-0.001857865766684087,1.0,-0.002649864867116378,1.9874823749496477,-0.4138526916547849,15
SVI_OPT,-0.008725144449517799,1.0,-30.0043453097225,3.006667755646641,-1.8888143724021544,15
SVI_OPT,0.8779232242110779,1.0,-2.2752044180411417,16.822724493066627,-4.804937843080786,15
SVI_OPT,-0.055193301582972455,1.0,-0.46221160725166277,17.569596641865793,-4.862733523783575,15
SVI_OPT,-0.002026110435228083,1.0,7.811096339214648,16.087997109232976,-5.358716460677028,15
SVI_OPT,-0.005774740231521894,1.0,0.18934427589636108,16.984285746040655,-4.860504896687036,15
SVI_OPT,-0.0036547135477711,1.0,29.99231997464962,3.0045143749709764,-1.8709122418881527,15
SVI_OPT,0.007546855861869516,1.0,-4.518206798232245,16.517631154422467,-5.238025809786572,15
SVI_OPT,-0.23902975905493276,1.0,30.005768287959267,2.9954424819762027,-1.9067197146773012,15
SVI_OPT,-0.07261133777904244,1.0,0.9160374930558892,16.821213899666184,-5.134415682666138,15
SVI_OPT,-0.0013294146816709696,1.0,1.089959153445986,16.909956912002702,-5.025484160692683,15
SVI_OPT,0.0002253572994943853,1.0,-30.00699403689269,3.0176138028014745,-1.9082765411519387,15
SVI_OPT,0.0038525172772931274,1.0,-29.99727726405988,3.00099269994382,-1.9233711922107393,15
SVI_OPT,0.0017295153076292214,1.0,10.553487825753473,15.356452609569537,-5.151439619648283,15
