method,mean_initial,sd_initial,mean_vi,sd_vi,elbo,vi_stepsched
SVI_OPT,-0.0011027518906060474,1.0,0.06936288213529375,16.754798536472993,-5.080456365618964,25
SVI_OPT,-0.0027393329337551593,1.0,4.411176747474134,16.534218862141437,-5.133776324540556,25
SVI_OPT,-0.0005298629019403015,1.0,8.278010343653058,15.79308862874531,-5.058584204763761,25
SVI_OPT,-0.0061098965111351725,1.0,29.982915241055675,2.983848340872141,-1.8929412940667465,25
SVI_OPT,0.0013389114990475493,1.0,11.102430155910804,15.107387899368247,-5.124276814236895,25
SVI_OPT,-0.0011881524518549966,1.0,-1.3645078151683838,16.735161451756397,-5.496571510180726,25
SVI_OPT,0.10745377380569572,1.0,-12.7817717648552,14.67261774221673,-5.0401752613024415,25
SVI_OPT,1.3600855564469756,1.0,-30.004478021639063,2.9935021432839086,-1.9028769990825918,25
SVI_OPT,-0.00035480229362988824,1.0,30.00017739085411,2.988369883007038,-1.9354326677006792,25
SVI_OPT,-0.0007266054154031732,1.0,-11.813126185885483,14.990944028502584,-5.053026170100333,25
SVI_OPT,-0.002414419229853892,1.0,30.000167164266834,3.0011209819895663,-1.8892630031431583,25
SVI_OPT,0.08674217053437237,1.0,-4.2003872332968175,16.740362662560756,-4.997028108276504,25
SVI_OPT,0.00044848445777788615,1.0,29.99524351483212,2.984272747871929,-1.9004555051885657,25
SVI_OPT,0.002033575678296765,1.0,30.01349199140937,3.0089630731135664,-1.9083324730250455,25
SVI_OPT,0.003458753208860977,1.0,-30.00193653875675,3.0065996512509487,-1.8897067160474128,25
SVI_OPT,0.0012032749793163455,1.0,-29.98338037975672,2.9979323145043915,-1.901337931415429,25
SVI_OPT,-0.000925309685602572,1.0,5.172406712560207,16.582215291494933,-4.975801723783707,25
SVI_OPT,0.0030149703266174155,1.0,30.004600563829836,3.0078187122597253,-1.9282822253400713,25
SVI_OPT,0.0030104143763169306,1.0,-29.997365308454036,2.987137681267568,-1.9043489255968469,25
SVI_OPT,-0.0002341192771460916,1.0,-30.00576705893105,2.994439384047278,-1.9188233569352384,25
SVI_OPT,0.4621683361317625,1.0,8.735042887807447,15.723124679941447,-5.0104609220139835,25
SVI_OPT,-0.004269577915872874,1.0,5.038234383067112,16.388257095946308,-4.895446647948093,25
SVI_OPT,0.0009846562640774589,1.0,0.7316900885717978,17.10475989282738,-5.379359709243641,25
SVI_OPT,0.001871822850187097,1.0,-30.014902499461737,3.0254624539946335,-1.9221658408815925,25
SVI_OPT,0.02546280498979802,1.0,-29.984541261957148,2.985751096488914,-1.8847906122785352,25
SVI_OPT,0.5211408591164907,1.0,1.6184437465897092,16.997571215122836,-5.408173310660462,25
SVI_OPT,-0.0568279488876789,1.0,29.996059733990744,2.9913846438455844,-1.928362847521719,25
SVI_OPT,0.0023459541962129395,1.0,-29.99816605465806,3.008151475769202,-1.9006347185392336,25
SVI_OPT,-0.40243517474234136,1.0,-29.987905588760647,3.006498954182615,-1.9076146769248883,25
SVI_OPT,-0.011521117517353149,1.0,-7.342664684736013,15.966020844592771,-5.118246196486972,25
SVI_OPT,0.0007148004807628544,1.0,-7.032206613818059,16.137307911474707,-5.187047222574941,25
SVI_OPT,0.0040607775838631096,1.0,12.346160859735154,14.747088626558936,-5.09324898724935,25
SVI_OPT,0.0037225928962127132,1.0,10.297407182163663,15.189606414957892,-5.342736202601094,25
SVI_OPT,0.03446765283999318,1.0,30.026466130108126,2.989345244918312,-1.9101064251029207,25
SVI_OPT,-0.0006877898168140207,1.0,6.675849416809562,16.06461142137853,-5.067728531244947,25
SVI_OPT,0.036932339509418564,1.0,3.2081228650529128,16.766210690506163,-5.237277769206658,25
SVI_OPT,0.000752643582075696,1.0,-29.99606367319755,2.9899126919362877,-1.884468128800182,25
SVI_OPT,0.0037434988207027593,1.0,-4.069403142944467,16.739721279299026,-4.754369401878331,25
SVI_OPT,0.037031712725682286,1.0,2.3009431403369436,17.11448053201218,-5.3207564722997915,25
SVI_OPT,0.00043680023875395,1.0,4.071599602660872,16.69388659401445,-5.0556102640528,25
SVI_OPT,0.4521030934292231,1.0,1.0805561889338562,16.943680208256108,-5.408084620383173,25
SVI_OPT,0.0038986267036711275,1.0,6.239016507208874,16.157356676094405,-5.186838567962778,25
SVI_OPT,0.000938846277540484,1.0,-1.7418542840472262,16.687194327864297,-4.944204506389735,25
SVI_OPT,-0.0077987766003429874,1.0,10.330546652855912,15.200230346387404,-5.2909352384835575,25
SVI_OPT,0.11019016861597067,1.0,-30.00700521997376,3.007333612313558,-1.890168537784303,25
SVI_OPT,-0.004788996574276257,1.0,0.8452366002506004,16.901642567536427,-5.071975666071198,25
SVI_OPT,-0.0004369151942218268,1.0,-5.7074349250311505,16.142515472471484,-5.399721956468632,25
SVI_OPT,0.00917505754259973,1.0,3.347333475814356,16.797612798856246,-4.968896301705664,25
SVI_OPT,-0.0014644065847184116,1.0,5.530966857449227,16.538666571747704,-5.195293311017794,25
SVI_OPT,0.0001353750712312895,1.0,30.002834141493878,3.0054216290441516,-1.9174147261033383,25
SVI_OPT,0.0005897507329902448,1.0,0.2583710486294179,17.02605325742741,-5.010465796758017,25
SVI_OPT,-0.0288810406566926,1.0,29.98250160335387,2.992677813648048,-1.8711443700356138,25
SVI_OPT,0.0034399524198074826,1.0,-0.8948010358769205,17.1447697896991,-5.052695406881998,25
SVI_OPT,-0.0031209394934422325,1.0,-2.1689057093132615,16.71813892815386,-4.8419056071587745,25
SVI_OPT,-0.010189520177531377,1.0,-1.6941688776591206,17.0106562189678,-4.902163116024711,25
SVI_OPT,0.0038982715519940655,1.0,30.00223809423012,3.00856829410253,-1.9022364653273804,25
SVI_OPT,-0.0009622961317567273,1.0,-29.978967069329432,2.9986941077691838,-1.8798587550346042,25
SVI_OPT,0.13006864388789804,1.0,-2.740006458895383,16.943289816056147,-5.019514376314353,25
SVI_OPT,-0.0049020004203937685,1.0,29.991504594065393,3.0008300091231965,-1.8901704804158737,25
SVI_OPT,-0.00033876554979267453,1.0,-7.6898193744850385,15.901312452115974,-5.341876109237473,25
SVI_OPT,0.02684624429378465,1.0,30.00229681412213,3.0154561211615016,-1.87350402645593,25
SVI_OPT,-0.10499932385045553,1.0,6.8637772114710085,15.946408048834147,-5.128628847349525,25
SVI_OPT,-0.001857865766684087,1.0,-30.000992992911755,2.9853161139424027,-1.9544057165247084,25
SVI_OPT,-0.008725144449517799,1.0,0.014159944869186309,2.0029020249016933,-0.34831734761184885,25
SVI_OPT,0.8779232242110779,1.0,-30.01595223925834,2.998394762703474,-1.872974452379752,25
SVI_OPT,-0.055193301582972455,1.0,-30.007587207783136,3.011038531895017,-1.9010722603978198,25
SVI_OPT,-0.002026110435228083,1.0,1.914426308912927,17.00438966922467,-5.094737928314673,25
SVI_OPT,-0.005774740231521894,1.0,0.8836156459617034,16.943005019284634,-4.914123336948997,25
SVI_OPT,-0.0036547135477711,1.0,2.721641954068534,16.789515576347238,-5.2431844225417965,25
SVI_OPT,0.007546855861869516,1.0,-29.99084877922812,2.988811130238981,-1.8701587692773622,25
SVI_OPT,-0.23902975905493276,1.0,-2.631418193552012,16.935605023960765,-5.319454657139149,25
SVI_OPT,-0.07261133777904244,1.0,-30.015206142113108,3.0076856729696124,-1.8923035939360004,25
SVI_OPT,-0.0013294146816709696,1.0,0.7680847917096923,17.014948404430996,-5.0020565554400935,25
SVI_OPT,0.0002253572994943853,1.0,-29.996218608007897,3.026303020464058,-1.9083644944953866,25
