method,mean_initial,sd_initial,alpha,mean_vi,sd_vi,elbo,vi_stepsched
CSVI_RSD,-1.530522844325671,3.540337716908747,2000,6.285421333916466e-05,1.9955709369532102,-0.39815121696621336,5
CSVI_RSD,2.0431692406607245,1.1147746740387012,2000,-0.004411584587433788,1.9935401948910805,-0.3674447290629921,5
CSVI_RSD,4.592681142575993,2.305804890298923,2000,-0.005077582922655241,1.9931991153022761,-0.322932435284105,5
CSVI_RSD,-1.3999239267546075,0.690819639021053,2000,0.009066031603680648,1.9994420830670192,-0.34009762277287603,5
CSVI_RSD,7.740091970960018,4.6643682822049835,2000,0.009798280906651078,1.9935828779585056,-0.38635130247417404,5
CSVI_RSD,0.2533414949141776,2.0283025617358463,2000,-0.003260246732739668,1.9999074968081223,-0.37185993289031627,5
CSVI_RSD,0.9517983224237204,3.047643786306256,2000,-0.007511839033373773,1.9978933160832186,-0.368454299478314,5
CSVI_RSD,-0.5521360536301421,3.921871413537915,2000,0.0053489882755363635,1.9929782775523877,-0.3578368513889485,5
CSVI_RSD,5.395545312280519,1.5929427718471163,2000,-0.002424598613885194,2.0017830124413605,-0.3467736143643827,5
CSVI_RSD,0.7442616915476187,0.6732899156537773,2000,0.0026084196922018196,2.0102896587702768,-0.35855588851593856,5
CSVI_RSD,0.098867914362661,3.0942788441822877,2000,0.0012884217504488123,2.0061204409248976,-0.37031788021800116,5
CSVI_RSD,2.3786157760842266,1.4265570579605986,2000,0.0028241249551268924,2.0023410086667157,-0.35659426359638635,5
CSVI_RSD,-2.830861777693958,2.9005920679661887,2000,-0.0010544094906776297,2.002455255635478,-0.33658285620475414,5
CSVI_RSD,-6.167586497288943,1.348728020597466,2000,0.006910153344747559,2.001685513647244,-0.35288239542576916,5
CSVI_RSD,-0.8781046310180414,2.719936494819585,2000,0.004302138083166689,1.9944999543509767,-0.31499507898057644,5
CSVI_RSD,-2.286230187870713,3.2613429534954226,2000,0.0003024147015763738,1.9939926058155804,-0.3566358935234959,5
CSVI_RSD,-0.19081052558540415,4.518547780865287,2000,0.002686305726337942,1.9963823713294604,-0.37285837773061425,5
CSVI_RSD,-6.518581004599782,1.0535257558900957,2000,0.005066534408175474,2.0018693077721927,-0.34937166706382117,5
CSVI_RSD,-1.3398070685164338,0.5007842777998883,2000,0.0013790233355960098,1.9999734886460778,-0.3278288352876024,5
CSVI_RSD,-3.5458161597676554,2.220577727581212,2000,-0.0004903920175838211,2.0024634675128707,-0.33282222972610986,5
CSVI_RSD,-2.7663429550703724,0.5042175249325357,2000,0.009816069525659719,2.001881987510496,-0.38692080780746574,5
CSVI_RSD,2.473369428135145,3.3329658751677056,2000,0.00655836916255673,2.0004927484021073,-0.36641198146305864,5
CSVI_RSD,-1.1141686389107932,1.45358017649057,2000,0.004146063101677757,1.990110629751445,-0.40017862054027864,5
CSVI_RSD,-3.321782433943444,0.8667503630097744,2000,0.02401870641515536,2.004109476537025,-0.33742529259386167,5
CSVI_RSD,-1.2904896737302036,0.7779740009144314,2000,-0.0016322664723595697,1.9974208398281197,-0.37194667324124797,5
CSVI_RSD,-5.776193376678327,1.014716463787544,2000,-0.012035533635311575,1.9996940412075561,-0.36264227393449877,5
CSVI_RSD,-7.394724276234489,1.3158594796524066,2000,3.1423510781251123,9.609861393882928,-5.079878227783258,5
CSVI_RSD,3.2208446531654267,1.1672073622805403,2000,-0.007402989018100659,1.999517928576956,-0.3494754878912163,5
CSVI_RSD,-6.0165778405382815,0.7967379456165112,2000,-0.005381005581100033,2.005196823175197,-0.36876963610423186,5
CSVI_RSD,-0.31882531956781074,1.6488886971454082,2000,0.006627071520715904,2.0017841125494504,-0.33340532497816167,5
CSVI_RSD,-3.5583249292070334,0.6150781688660171,2000,-0.0058202832954127055,2.00167214857831,-0.34781374398494913,5
CSVI_RSD,-6.185006528146047,1.8523544597875976,2000,-0.003498587751189377,2.003844124175134,-0.33061339143297586,5
CSVI_RSD,-3.069828172062449,0.6454889548894922,2000,0.0015171368752775647,1.9944945626759798,-0.36379879969384854,5
CSVI_RSD,1.2788437682864573,1.0494641692518458,2000,0.011267777139761096,2.00415433959361,-0.31217176668974655,5
