method,mean_initial,sd_initial,mean_vi,sd_vi,elbo,vi_stepsched
SVI_Ind,21.92958537004085,1.0,30.008109139854167,3.0261490038338583,-1.8964990263017238,25
SVI_Ind,32.454724414093796,1.0,-7.876937842721069,15.740113266687384,-5.4167034254465385,25
SVI_Ind,-23.933654811416393,1.0,-9.548234527527628,15.34508838431208,-4.879512382620212,25
SVI_Ind,47.293143945434615,1.0,3.0431902234946397,16.927343084304198,-5.338901461315861,25
SVI_Ind,-43.1018102310283,1.0,-11.048762013699797,15.138732799719474,-5.273613837191869,25
SVI_Ind,-49.40677514151638,1.0,-29.989220538470555,3.0018710918440648,-1.8921824804407752,25
SVI_Ind,-7.803715173487103,1.0,-29.97780868597324,2.9987486530081817,-1.8768996254506396,25
SVI_Ind,-46.73481954211714,1.0,14.693156024151492,14.254876527677327,-5.227139165994366,25
SVI_Ind,41.01280862352185,1.0,29.979474663536145,2.9949427900219776,-1.8616520129476948,25
SVI_Ind,-2.902105327939564,1.0,-30.000692303485653,2.9956101255264613,-1.8968828509103943,25
SVI_Ind,13.984644781868214,1.0,5.577567600308401,15.9627063132166,-4.978168632634981,25
SVI_Ind,48.48824571892269,1.0,-5.025024028374433,16.41338832178269,-5.038639090531669,25
SVI_Ind,25.984810699517727,1.0,-30.00353528967989,3.0038474629546834,-1.8956490050107293,25
SVI_Ind,27.898699393803355,1.0,29.991448300430395,2.9972206691685037,-1.8847729987538662,25
SVI_Ind,-11.800473028237302,1.0,30.008992289217126,3.034366946010539,-1.8869203431457056,25
SVI_Ind,-16.61288315693081,1.0,29.985670447081226,2.9937094120332524,-1.9099646764676077,25
SVI_Ind,10.006300540544599,1.0,-4.418423866898011,16.466029983280993,-5.105624774165898,25
SVI_Ind,44.53233653874003,1.0,9.907474797355833,15.25122814024388,-5.198428630488346,25
SVI_Ind,6.640996853209014,1.0,-29.99268540446363,3.023128311706226,-1.8689755289819212,25
SVI_Ind,28.301560827117033,1.0,-29.993915268516645,3.0076626899122973,-1.8855471174593053,25
SVI_Ind,-22.908422602843824,1.0,0.7102531432251783,16.712435912879386,-5.032491350501652,25
SVI_Ind,30.525129429247308,1.0,1.1166268303119666,16.97786551008246,-5.320421344577972,25
SVI_Ind,-16.76740723955179,1.0,-1.3355955919792204,16.766020455745938,-4.849870833949292,25
SVI_Ind,24.62521947204997,1.0,29.99190854094485,2.9937293383017702,-1.8817867767656318,25
SVI_Ind,10.909743461950006,1.0,-2.8496149414896026,16.73541671300668,-5.257243328687045,25
SVI_Ind,-25.40755493359047,1.0,29.984677865091573,3.0112169859032467,-1.9209817362446326,25
SVI_Ind,26.06348308299943,1.0,30.027990425738395,2.9725967667600854,-1.870411720003462,25
SVI_Ind,18.19453453305898,1.0,11.658331550569267,14.919023808265942,-5.6226217295184195,25
SVI_Ind,7.497320372366367,1.0,7.484261530764503,15.909501367056995,-5.17592892459761,25
SVI_Ind,-15.561330045221045,1.0,-4.959802874586538,16.542034223700973,-5.081172729780228,25
SVI_Ind,-19.64495675676737,1.0,2.9311692626809545,17.007197534761186,-5.018371277385583,25
SVI_Ind,11.605319583472404,1.0,-30.007845855159125,3.014049440352236,-1.9328690158296702,25
SVI_Ind,-37.92071717655775,1.0,-6.778591627352192,16.095969844390353,-5.111905586232108,25
SVI_Ind,42.782394226957024,1.0,29.9919920418084,2.9901434143550705,-1.964338430430013,25
SVI_Ind,-45.771870673943866,1.0,30.001792891076263,3.0091083142435044,-1.9041248968836406,25
SVI_Ind,-12.917652678934589,1.0,-30.008708811863027,2.9834573826558524,-1.8709701915254486,25
SVI_Ind,-22.897275064910808,1.0,30.006284137307855,2.9759472911174454,-1.9110220334096342,25
SVI_Ind,33.95678065361181,1.0,-30.00987267084465,3.0074594313553535,-1.9270976722278128,25
SVI_Ind,-49.98938763263028,1.0,5.672035218720259,16.311292344733538,-5.412736383650284,25
SVI_Ind,33.83990180305469,1.0,-29.985388257871747,2.9998121420027424,-1.897463496561926,25
SVI_Ind,18.02298369310285,1.0,-0.44595000243751004,17.123587995954413,-4.8157986667526895,25
SVI_Ind,-17.150811030694722,1.0,8.51912904705884,15.717794526532609,-5.4849546081164124,25
SVI_Ind,-5.766275316187742,1.0,-30.016783414109437,2.9885282354074185,-1.894972313722553,25
SVI_Ind,35.06100712463387,1.0,3.4075589144587264,16.48316330730394,-5.275776188925583,25
SVI_Ind,-18.011356792996843,1.0,4.612236928684116,16.425621884706917,-5.171689076282777,25
SVI_Ind,14.061640867603895,1.0,14.347933215753109,14.274246730760972,-5.44555130368949,25
SVI_Ind,-4.241854452172311,1.0,-3.4018296384952067,16.56916192450051,-5.135376528722025,25
SVI_Ind,-35.06901163226341,1.0,0.8623206116725406,17.145439785735388,-5.379173037464234,25
SVI_Ind,-25.058459397963187,1.0,29.986332739216554,2.9947511971749052,-1.9126592189339293,25
SVI_Ind,-29.89503309279822,1.0,-3.7490485093413626,16.715634359157388,-4.819150722397193,25
SVI_Ind,16.954515343616773,1.0,29.997023021611938,2.983268073648046,-1.9276550528545426,25
SVI_Ind,-47.58181309922816,1.0,10.570775818100472,15.172030208353554,-5.329410875221438,25
SVI_Ind,-33.4736984099247,1.0,-2.822308271335165,17.016395115271344,-5.019310678658059,25
SVI_Ind,-1.205480217874022,1.0,0.005068136313447019,1.9835585289265207,-0.3625318014745855,25
SVI_Ind,32.473871685398066,1.0,-29.9897994371759,3.0021028148807147,-1.8758817513196906,25
SVI_Ind,-42.21073020503143,1.0,-0.8573661416837305,16.872195724186096,-5.048079205689788,25
SVI_Ind,-26.931016460104185,1.0,-9.684591207320594,15.453246216656824,-5.346978330009399,25
SVI_Ind,-18.938622812492426,1.0,30.024190032541494,2.9933883037005065,-1.8653366847046735,25
SVI_Ind,27.88576460143624,1.0,-10.33847933080323,15.274797903788459,-5.212750171717374,25
SVI_Ind,21.21677033906768,1.0,29.992542185932486,3.002668282597148,-1.9140331623352242,25
SVI_Ind,-30.161372938401183,1.0,-29.985019488303422,2.9965128518089394,-1.9121021668507687,25
SVI_Ind,-44.26493532273537,1.0,12.847578789664587,14.640965094668193,-5.538088353563492,25
SVI_Ind,-21.573936166232343,1.0,29.998133176804608,3.0107257120423268,-1.9095666232836082,25
SVI_Ind,-42.940681416589634,1.0,3.8616137964179233,16.90913811928226,-5.274595406001021,25
SVI_Ind,4.9323700908728725,1.0,1.9342515503224327,16.91126191297954,-5.12788892448812,25
SVI_Ind,31.467790576172447,1.0,-29.99927412939018,3.0075692061916453,-1.8824783687347937,25
SVI_Ind,5.643635613149245,1.0,15.47526997129897,13.966146187447915,-5.4557150916632775,25
SVI_Ind,39.20639097412829,1.0,30.018765651622772,3.011025651652317,-1.8832419023620686,25
SVI_Ind,-43.002565669623316,1.0,7.816591691077008,15.942867501850396,-5.071588875341249,25
SVI_Ind,-9.784252501459845,1.0,-7.767364950200055,15.782584067028003,-5.0836453477369945,25
SVI_Ind,32.40110901215587,1.0,-19.856045407508233,12.322951003155438,-5.378615171761284,25
