method,mean_initial,sd_initial,alpha
CSVI_RSD,0.009601216561664,4.63736351242387,200
CSVI_RSD,-0.002991179991752,1.70268670806751,200
CSVI_RSD,-0.043081567545231,2.32913766846148,200
CSVI_RSD,0.040935442393885,2.07208456486764,200
CSVI_RSD,0.071393923541359,0.724943709503173,200
CSVI_RSD,-0.024866618082204,0.697472455746847,200
CSVI_RSD,0.034625965096301,1.05895377861357,200
CSVI_RSD,-0.004167040358543,2.19396235514384,200
CSVI_RSD,-0.008056176622257,4.60567123433412,200
CSVI_RSD,0.024281740238197,0.878321687420796,200
CSVI_RSD,0.013913160809815,2.2714838967624,200
CSVI_RSD,-0.034356498319545,4.28657543968155,200
CSVI_RSD,0.091397912106314,4.24100612678336,200
CSVI_RSD,0.071515878366074,1.14288200572582,200
CSVI_RSD,-0.013625218626404,0.790130846949973,200
CSVI_RSD,0.005205329150993,2.82288446694988,200
CSVI_RSD,-0.053812531699921,0.579115611482325,200
CSVI_RSD,0.082029549458969,0.546034142629611,200
CSVI_RSD,0.094588462869496,2.41187801614888,200
CSVI_RSD,0.053634011319582,3.95857945472101,200
CSVI_RSD,-0.014066136085988,1.23858516793277,200
CSVI_RSD,0.015616454943448,1.58131692383515,200
CSVI_RSD,0.100959278155351,1.17361814047728,200
CSVI_RSD,-0.005384329103777,0.617142685770016,200
CSVI_RSD,0.027794095503404,1.31280080344072,200
CSVI_RSD,-0.044800922140581,2.54759569548517,200
CSVI_RSD,0.050129317595716,1.17035523929054,200
CSVI_RSD,0.010812021883226,4.9637243814897,200
CSVI_RSD,-0.014767080048361,0.900567222683274,200
CSVI_RSD,-0.067540428766174,2.42244109660261,200
CSVI_RSD,-0.005124205714163,1.89140512800231,200
CSVI_RSD,-0.031681017392955,3.25557650743944,200
CSVI_RSD,0.016072602272423,2.38951503226203,200
CSVI_RSD,-0.056863390397377,0.620074791765007,200
CSVI_RSD,-0.041276980153024,1.08388917798198,200
CSVI_RSD,0.088017250530948,1.69823225111238,200
CSVI_RSD,0.049986204193178,0.941796858335758,200
CSVI_RSD,-0.006418621442591,0.619034689118514,200
CSVI_RSD,-0.162139949096924,0.76442492601403,200
CSVI_RSD,0.014257246032222,2.16346654578649,200
CSVI_RSD,0.013432235824077,1.11372838604342,200
CSVI_RSD,-0.015567058802296,2.049267546962,200
CSVI_RSD,0.00529692392371,3.12133777731043,200
CSVI_RSD,-0.013628965738776,0.668422766603582,200
CSVI_RSD,-0.013063058449507,1.46353790470715,200
CSVI_RSD,-0.021285238790891,0.527950933551624,200
CSVI_RSD,-0.070629365818928,2.1113265511335,200
CSVI_RSD,-0.01255906893838,4.64469288406401,200
CSVI_RSD,0.095379578323397,1.02390477881775,200
CSVI_RSD,0.096816011091139,1.22997260443477,200
CSVI_RSD,-0.019107926219808,2.01615446397795,200
CSVI_RSD,-0.001024686847196,1.25295469839594,200
CSVI_RSD,0.054725427733271,1.86715601697142,200
CSVI_RSD,-0.068917451712404,0.63459464857427,200
CSVI_RSD,0.005511600242076,0.602893949627589,200
CSVI_RSD,0.007372617857757,1.23636885238084,200
CSVI_RSD,0.004052892513126,1.75743824070844,200
CSVI_RSD,0.019475288328613,2.84712001274075,200
CSVI_RSD,-0.00714943116788,1.73052864495541,200
CSVI_RSD,0.034695626269913,0.657432792679378,200
CSVI_RSD,0.00950236364973,4.5495089135136,200
CSVI_RSD,0.007248506171555,1.67373247704164,200
CSVI_RSD,0.006053274339531,1.10532108964636,200
CSVI_RSD,0.064631839339522,0.806312191885692,200
CSVI_RSD,0.057551074723133,1.59950557924353,200
CSVI_RSD,-0.086113526198059,1.49407317058992,200
CSVI_RSD,0.002350287673084,0.619963654413631,200
CSVI_RSD,-0.021703357181278,0.974689786165561,200
CSVI_RSD,0.00273157767863,2.13047878476196,200
CSVI_RSD,0.088400768390743,4.06229306122413,200
CSVI_RSD,0.030598539909711,0.694044011775391,200
CSVI_RSD,0.002789444305389,1.76609906827292,200
CSVI_RSD,-0.007381741762564,1.01946627602996,200
CSVI_RSD,0.01362505868621,1.00719034872827,200
CSVI_RSD,0.004344045993818,0.533875630256159,200
CSVI_RSD,0.008809713436273,1.96396324966108,200
CSVI_RSD,-0.09257999808281,0.91701331493741,200
CSVI_RSD,0.088074339504748,2.15670427767375,200
CSVI_RSD,0.003834710983358,2.7321786895001,200
CSVI_RSD,-0.032213596401571,1.60672919840038,200
CSVI_RSD,-0.00356787921157,0.795000806500874,200
CSVI_RSD,0.001026074603785,0.849106462631291,200
CSVI_RSD,-0.020344378343999,2.86801834245854,200
CSVI_RSD,-0.019032023704181,2.7067919595418,200
CSVI_RSD,-0.072881909090271,2.3709066790321,200
CSVI_RSD,0.057753013811262,1.21132103864573,200
CSVI_RSD,0.009402723794771,4.3209770092873,200
