method,mean_initial,sd_initial,alpha
CSVI_RSD,-1.5305228443256713,3.540337716908747,2000
CSVI_RSD,2.0431692406607245,1.1147746740387012,2000
CSVI_RSD,4.592681142575992,2.305804890298923,2000
CSVI_RSD,-1.3999239267546075,0.690819639021053,2000
CSVI_RSD,7.740091970960018,4.664368282204984,2000
CSVI_RSD,0.2533414949141776,2.0283025617358463,2000
CSVI_RSD,0.9517983224237205,3.047643786306256,2000
CSVI_RSD,-0.552136053630142,3.921871413537915,2000
CSVI_RSD,5.39554531228052,1.5929427718471165,2000
CSVI_RSD,0.7442616915476187,0.6732899156537773,2000
CSVI_RSD,0.09886791436266101,3.0942788441822873,2000
CSVI_RSD,2.3786157760842266,1.4265570579605986,2000
CSVI_RSD,-2.8308617776939586,2.900592067966189,2000
CSVI_RSD,-6.1675864972889425,1.3487280205974659,2000
CSVI_RSD,-0.8781046310180414,2.719936494819585,2000
CSVI_RSD,-2.286230187870713,3.2613429534954226,2000
CSVI_RSD,-0.19081052558540418,4.518547780865287,2000
CSVI_RSD,-6.518581004599783,1.0535257558900957,2000
CSVI_RSD,-1.3398070685164338,0.5007842777998883,2000
CSVI_RSD,-3.5458161597676554,2.2205777275812117,2000
CSVI_RSD,-2.766342955070372,0.5042175249325357,2000
CSVI_RSD,2.4733694281351455,3.3329658751677056,2000
CSVI_RSD,-1.1141686389107932,1.45358017649057,2000
CSVI_RSD,-3.3217824339434436,0.8667503630097744,2000
CSVI_RSD,-1.2904896737302036,0.7779740009144314,2000
CSVI_RSD,-5.776193376678328,1.014716463787544,2000
CSVI_RSD,-7.394724276234489,1.3158594796524066,2000
CSVI_RSD,3.2208446531654267,1.1672073622805403,2000
CSVI_RSD,-6.0165778405382815,0.7967379456165112,2000
CSVI_RSD,-0.31882531956781074,1.6488886971454082,2000
CSVI_RSD,-3.5583249292070334,0.615078168866017,2000
CSVI_RSD,-6.1850065281460465,1.8523544597875976,2000
CSVI_RSD,-3.069828172062449,0.6454889548894922,2000
CSVI_RSD,1.2788437682864573,1.049464169251846,2000
CSVI_RSD,-3.2957901989342298,0.8312907324152765,2000
CSVI_RSD,-1.5079627196870935,1.9153129463931715,2000
