method,mean_initial,sd_initial
CSVI_RSD,0.191675709484231,4.911322873177694
CSVI_RSD,-0.004451059849293424,2.49950098123489
CSVI_RSD,-0.00026062921633033,2.3951827462917805
CSVI_RSD,-0.0014281473667012384,1.2277371920383802
CSVI_RSD,-0.006066969769032832,2.7102241109439995
CSVI_RSD,-0.0028643616994919892,1.6180469774501356
CSVI_RSD,-0.0007085291642820371,4.880084570386013
CSVI_RSD,-3.8953726708977507,2.561057256410557
CSVI_RSD,0.0004945297037963827,0.985058181167216
CSVI_RSD,-0.5153800589677549,0.7969919052098465
CSVI_RSD,-0.0007773944489431069,2.8107567913405753
CSVI_RSD,0.0025561481778930925,2.328537411556048
CSVI_RSD,0.0012712999430340825,3.1534017740968925
CSVI_RSD,-0.001743578953542828,0.6868914633808103
CSVI_RSD,3.9892142039040266,2.07122366898716
CSVI_RSD,0.00797512728693089,2.4244697572111704
CSVI_RSD,-0.004197938803500785,0.6924251785982832
CSVI_RSD,0.1388042844537674,3.218936593957518
CSVI_RSD,-0.0005884807472758447,1.6057663341728659
CSVI_RSD,-0.0002938610535370951,4.240308875272938
CSVI_RSD,-0.0011293586095558225,2.562646487842361
CSVI_RSD,-0.004471287931529376,1.5331668679913975
CSVI_RSD,0.00026721885886184894,1.0474053289706438
CSVI_RSD,-0.001562366365837571,1.775194021907951
CSVI_RSD,0.00041145607747628937,2.7131436198200514
CSVI_RSD,-0.002764236660942621,0.651250556705171
CSVI_RSD,0.28902478634806594,1.5856260971524259
CSVI_RSD,-0.000593267390795742,0.690676812340035
CSVI_RSD,-0.001335940211957069,1.602443592566009
CSVI_RSD,-0.00016053343712247654,0.5083257997328893
CSVI_RSD,0.0031879499866821533,0.864743720891647
CSVI_RSD,-0.0025896186143208014,1.5642391427628288
CSVI_RSD,0.0019513208894597546,2.4508864924062563
CSVI_RSD,0.0036008523755329206,0.6265730088130592
CSVI_RSD,0.06601931869394541,0.8697265681512216
CSVI_RSD,-0.0015800683322063438,4.856203334496742
CSVI_RSD,-0.001933824170790968,1.134716090131773
CSVI_RSD,-0.10637498142520062,4.052991147687644
CSVI_RSD,-0.0035322502861376394,0.6054027653759988
CSVI_RSD,-0.002831670739327877,2.524748035973408
CSVI_RSD,0.021844126358826797,2.749126398120579
CSVI_RSD,-0.002388585810020454,1.976816688052534
CSVI_RSD,-0.00044659522409514217,4.211231933337608
CSVI_RSD,-1.8865224141606537e-05,0.5758913475287282
CSVI_RSD,0.001217836285994354,0.7081757508288284
CSVI_RSD,-0.0004919911914851152,3.1576452182877808
CSVI_RSD,-5.178163869959564e-05,3.6887680681814037
CSVI_RSD,-0.005238833793890681,3.527784890667096
CSVI_RSD,-0.004038363226952458,0.819831570782997
CSVI_RSD,-0.00015552304983052577,1.3385424844731806
CSVI_RSD,0.0063552739588892656,1.0922513484519905
CSVI_RSD,0.0017536216434279304,1.3357807693987875
CSVI_RSD,0.0024867984985119107,0.7243577480826056
CSVI_RSD,-0.004976580509435674,1.6426927382859573
CSVI_RSD,0.0008132484863017601,2.857468835511079
CSVI_RSD,0.00041537588465140796,0.9302385651801252
CSVI_RSD,0.37910880088908394,2.8015674090720672
CSVI_RSD,-0.011189337110535779,1.0395140454075391
CSVI_RSD,-0.0009086887265261465,4.721375953848386
CSVI_RSD,-0.026366155607267027,0.520224958133832
CSVI_RSD,0.0004396402960917045,1.05245956554807
CSVI_RSD,0.0009924528654975864,1.6928058864117526
CSVI_RSD,-0.004050429245093176,0.8697122265398951
CSVI_RSD,-0.0014460178037083782,4.603857161580438
CSVI_RSD,-0.0002880291817576745,1.3746476414487598
CSVI_RSD,-0.6735076189938878,1.1953911941801303
CSVI_RSD,-0.13499641998889858,1.7475111839632014
CSVI_RSD,-0.006706554250818585,2.4246654727949752
CSVI_RSD,0.0005590890551306542,2.82769188996346
CSVI_RSD,-0.00036785876591183497,1.0852013081535792
CSVI_RSD,0.23725610759492372,0.8996971060012061
CSVI_RSD,-0.000706506166055299,0.6518723586643369
CSVI_RSD,0.0029941713901832302,0.5169958227646088
CSVI_RSD,-0.0023337854211585487,4.185627985237252
CSVI_RSD,0.0020935925141762537,1.0169405387947903
CSVI_RSD,-0.0010095621205681374,3.7298811140915107
CSVI_RSD,0.006144946704783967,0.709640285766197
CSVI_RSD,0.33941222272711935,0.5502688496977105
CSVI_RSD,0.002027227684318753,1.890922106587198
CSVI_RSD,-0.0011572179786365573,3.0938271810638733
CSVI_RSD,0.00027150037577421636,1.2472268852309438
CSVI_RSD,-0.0010029398811798528,3.558911514351242
CSVI_RSD,1.1909225761154263,3.241038399600101
CSVI_RSD,-0.003393619441589364,4.288982168417784
CSVI_RSD,0.0008019486124716185,0.7854951567687777
CSVI_RSD,0.0002846899512747574,1.6681052139834103
CSVI_RSD,-0.0031890156985108086,0.5028685396404916
CSVI_RSD,-0.8172482305624535,2.470416367275742
CSVI_RSD,0.0025915617847393365,0.7130499578586077
CSVI_RSD,-0.020974886344487954,1.2542048748312253
CSVI_RSD,0.08648610014073943,1.8423694968997522
CSVI_RSD,-4.535017591931563e-05,2.1158943588448444
CSVI_RSD,0.5684096584269717,0.5877643525623684
CSVI_RSD,-0.004042378470121476,4.814067059244332
CSVI_RSD,-0.0011072778226179733,3.7644320399749
CSVI_RSD,0.0012561881864624606,3.260514165984783
CSVI_RSD,-0.0014653214794191666,4.557386847204825
CSVI_RSD,0.04679450281009889,4.722939164945294
CSVI_RSD,-0.002959874714721626,0.7210150567622446
CSVI_RSD,-0.0007950749636526257,2.5476477419697914
